iter_count,D_loss_real_cls_all,d_real_train_accuracy_all,test_loss_all,test_accuracy_all
119,0.1466914914477126,0.9473877851361295,0.535249769422743,0.8266666666666667
120,0.14524835638477138,0.9463576158940398,0.5364638943142361,0.8244444444444444
121,0.1434529240645408,0.9479028697571744,0.5314181518554687,0.82
122,0.14485236386151065,0.9466519499632082,0.5116983710394966,0.8422222222222222
123,0.14569583019848867,0.9484915378955114,0.5161444430881076,0.8333333333333334
124,0.143544631183279,0.9495952906548933,0.5044100952148437,0.8377777777777777
125,0.1413886019023926,0.9489330389992642,0.5143216281467013,0.8333333333333334
126,0.14364862954291988,0.9463576158940398,0.4965429009331597,0.8355555555555556
127,0.14259723722276835,0.9492273730684326,0.5167760891384549,0.8333333333333334
128,0.14330592937904565,0.9484915378955114,0.5081425306532118,0.8266666666666667
129,0.13883228989714116,0.9509933774834437,0.512220221625434,0.8288888888888889
130,0.13995077541595527,0.9490802060338485,0.5131148613823785,0.8222222222222222
131,0.1416955870683795,0.948270787343635,0.5256443617078993,0.8222222222222222
132,0.138312409817076,0.9474613686534217,0.5169086371527778,0.8288888888888889
133,0.13849736845958224,0.9484915378955114,0.5154348415798611,0.8333333333333334
134,0.13960107686854706,0.948270787343635,0.4982940673828125,0.8377777777777777
135,0.1352880740358691,0.9504047093451067,0.5097142876519097,0.8333333333333334
136,0.13925255781767384,0.9498896247240618,0.5085406155056423,0.8355555555555556
137,0.13723760440649577,0.9501839587932304,0.5110934448242187,0.8355555555555556
138,0.13366075674341915,0.9501103752759382,0.4985358683268229,0.8333333333333334
139,0.13666310089313433,0.9507726269315673,0.4916910807291667,0.8266666666666667
140,0.1349147827507732,0.9526857983811626,0.5168614027235243,0.8311111111111111
141,0.13440474004233208,0.9527593818984548,0.4984294637044271,0.84
142,0.13360640446520447,0.9529065489330389,0.5117589314778646,0.8377777777777777
143,0.13472014617358524,0.9501839587932304,0.4890582275390625,0.8444444444444444
144,0.13308447079240968,0.9513612950699043,0.5091880967881944,0.8377777777777777
145,0.13242371133182573,0.9524650478292862,0.4961728244357639,0.8288888888888889
146,0.12780270158937523,0.9537159676232524,0.5019614664713542,0.8311111111111111
147,0.1262602311359599,0.9538631346578367,0.4990146213107639,0.8333333333333334
148,0.12802967579598107,0.9519499632082413,0.4810148790147569,0.8488888888888889
149,0.13558132966008582,0.9526857983811626,0.5046302625868055,0.8466666666666667
150,0.12476778009343095,0.9547461368653422,0.5040830824110243,0.84
151,0.12550963064254075,0.9547461368653422,0.49061570909288194,0.8444444444444444
152,0.12956042033596193,0.9534216335540839,0.4901706949869792,0.8466666666666667
153,0.12463485347250966,0.9551876379690949,0.49835069444444446,0.86
154,0.12640196777074278,0.9523914643119941,0.5123419189453124,0.8422222222222222
155,0.12691356555076974,0.9537895511405445,0.4842010498046875,0.8422222222222222
156,0.12394632391406825,0.9545253863134657,0.5145092434353299,0.8311111111111111
157,0.12073575343341841,0.9545989698307579,0.5000228203667535,0.84
158,0.1246449872621111,0.9551140544518028,0.5061613972981771,0.8466666666666667
159,0.12555416295245958,0.9530537159676232,0.5047600979275174,0.8444444444444444
160,0.12011577614622138,0.9559970566593083,0.5004806179470486,0.8377777777777777
161,0.12132853830097527,0.9537159676232524,0.496987067328559,0.8422222222222222
162,0.11817304879273449,0.9563649742457689,0.4949550035264757,0.8466666666666667
163,0.12073468902340875,0.9574687270051508,0.48046563042534723,0.8533333333333334
164,0.12430068206225711,0.9534216335540839,0.4796097479926215,0.8422222222222222
165,0.1212745531768462,0.9551140544518028,0.49784840901692706,0.84
166,0.11956853635000604,0.9577630610743193,0.4845468139648437,0.8422222222222222
167,0.11705721307099085,0.9557763061074319,0.4777313232421875,0.8511111111111112
168,0.12125976427764555,0.9556291390728476,0.4954484388563368,0.8555555555555555
169,0.11763267601299496,0.9571008094186902,0.4792250569661458,0.8555555555555555
170,0.11741032940750178,0.9576158940397351,0.481676025390625,0.8466666666666667
171,0.11801506194057844,0.9573215599705666,0.4871301947699653,0.8288888888888889
172,0.1191201525106423,0.9559234731420162,0.4736100599500868,0.8422222222222222
173,0.1168794487398104,0.9560706401766005,0.4826242404513889,0.8333333333333334
174,0.11733456373741032,0.9574687270051508,0.47792439778645834,0.84
175,0.11639229028517925,0.9571008094186902,0.47795789930555554,0.8533333333333334
176,0.11408095763306832,0.9582045621780722,0.48323652479383683,0.8511111111111112
177,0.11553318902269016,0.9570272259013981,0.4791039021809896,0.8466666666666667
178,0.12079942098341065,0.9566593083149375,0.48180348714192706,0.8577777777777778
179,0.11285954714698596,0.9591611479028698,0.47269056532118053,0.8577777777777778
180,0.11536414095195802,0.9571743929359824,0.4908882310655382,0.8422222222222222
181,0.10857234727467922,0.9596762325239147,0.47931952582465276,0.8555555555555555
182,0.11956491421214617,0.9565857247976454,0.4754995388454861,0.8577777777777778
183,0.11103132807918994,0.9598233995584989,0.4797593180338542,0.8444444444444444
184,0.11088344077137659,0.9609271523178808,0.48632781982421874,0.8377777777777777
185,0.11294707858974747,0.9580573951434879,0.49802225748697915,0.8355555555555556
186,0.10959885283548047,0.9610007358351729,0.49345425075954863,0.8533333333333334
187,0.11093028042577838,0.9584253127299485,0.4738869222005208,0.8555555555555555
188,0.11091829458521604,0.9595290654893304,0.5046255832248264,0.8511111111111112
189,0.11178410511143161,0.9566593083149375,0.46737718370225695,0.86
190,0.11158892790827354,0.9587932303164092,0.4845329115125868,0.8644444444444445
191,0.11016654154235077,0.9601913171449595,0.47497378879123264,0.8533333333333334
192,0.10661479003996073,0.9612214863870493,0.4889328342013889,0.8444444444444444
193,0.10927070129259796,0.9596026490066225,0.48001976860894097,0.8488888888888889
194,0.11087100468987135,0.9576894775570273,0.4872222900390625,0.8533333333333334
195,0.10479328753406111,0.9615158204562179,0.4663174777560764,0.8577777777777778
196,0.10776196129625558,0.9597498160412068,0.4691552056206597,0.8577777777777778
197,0.10915418825577602,0.9595290654893304,0.4793580457899306,0.8488888888888889
198,0.10380190469659015,0.9596026490066225,0.48546200222439234,0.8466666666666667
199,0.10581474556828177,0.9593818984547461,0.477356940375434,0.86
200,0.10245140867254329,0.9607799852832966,0.4572882080078125,0.8533333333333334
201,0.10359478600328682,0.9638704930095658,0.4894975111219618,0.8555555555555555
202,0.11108025501018241,0.9599705665930831,0.49545430501302085,0.8355555555555556
203,0.10590187785728966,0.9609271523178808,0.48348025851779514,0.8488888888888889
204,0.10723518837542109,0.9587932303164092,0.4650769721137153,0.8444444444444444
205,0.1010669528604694,0.9617365710080942,0.47472252739800347,0.8377777777777777
206,0.1031445933405839,0.9627667402501839,0.4808368937174479,0.8422222222222222
207,0.10160974610632531,0.9626195732155997,0.4873798624674479,0.86
208,0.10382331808846694,0.9615894039735099,0.4799778578016493,0.86
209,0.10351290390542363,0.9642384105960264,0.4646133083767361,0.8555555555555555
210,0.10766342084490262,0.9615894039735099,0.4717299058702257,0.8466666666666667
211,0.10673063725912896,0.961662987490802,0.46457044813368054,0.8466666666666667
212,0.09964216118616774,0.9635025754231052,0.454713372124566,0.8577777777777778
213,0.10209871787547714,0.9631346578366445,0.47559878879123263,0.8466666666666667
214,0.09861936842895239,0.9631346578366445,0.4503937106662326,0.8711111111111111
215,0.09561683031633726,0.964532744665195,0.47841461181640627,0.8533333333333334
216,0.09773092768137906,0.9649742457689477,0.4723829142252604,0.8622222222222222
217,0.09761407106917426,0.9640176600441501,0.4707033284505208,0.8666666666666667
218,0.09592514824042696,0.9658572479764532,0.4652207777235243,0.8622222222222222
219,0.09966537610321381,0.9624724061810155,0.4660415310329861,0.8488888888888889
220,0.0983023974016539,0.9635761589403974,0.46051615397135415,0.8533333333333334
221,0.09838952856786642,0.9642384105960264,0.45230414496527777,0.86
222,0.09947160407845987,0.963944076526858,0.45254886203342015,0.8666666666666667
223,0.0975032949552894,0.963944076526858,0.4656245930989583,0.8444444444444444
224,0.09773598980429946,0.9643855776306107,0.45307328965928817,0.86
225,0.0985742924053762,0.9640912435614423,0.4518843587239583,0.8488888888888889
226,0.09729384702299342,0.9654157468727005,0.45735198974609376,0.8577777777777778
227,0.1007050930357225,0.9638704930095658,0.4662021213107639,0.86
228,0.09766803766717974,0.9640176600441501,0.46813032362196183,0.8622222222222222
229,0.09179284865580735,0.9672553348050037,0.44694980197482637,0.8688888888888889
230,0.09595603409543293,0.9651949963208242,0.4510936482747396,0.8688888888888889
231,0.09241581229798666,0.9666666666666667,0.447673102484809,0.86
232,0.09260919050226499,0.9654157468727005,0.48151116265190974,0.8533333333333334
233,0.09435601308119482,0.9652685798381163,0.4284598117404514,0.8711111111111111
234,0.09435312693569922,0.9659308314937454,0.4461551581488715,0.8533333333333334
235,0.09854536189850505,0.9646063281824871,0.4427171156141493,0.8622222222222222
236,0.09877878712590255,0.9647534952170713,0.44948143853081596,0.86
237,0.09744010683891964,0.9663723325974981,0.45776957194010415,0.8533333333333334
238,0.08875755691809019,0.9665930831493745,0.42801289876302084,0.8688888888888889
239,0.09343712521090589,0.9652685798381163,0.45267618815104166,0.8644444444444445
240,0.09256830194401688,0.9656364974245769,0.464208001030816,0.84
241,0.09521480950474125,0.9657836644591612,0.44306576199001735,0.8511111111111112
242,0.09413654195464122,0.9647534952170713,0.4399433051215278,0.8577777777777778
243,0.0904155419625457,0.9659308314937454,0.4511782836914062,0.8555555555555555
244,0.09311561556402773,0.9654157468727005,0.4660497029622396,0.8488888888888889
245,0.0995312761611321,0.96747608535688,0.45296566433376734,0.8555555555555555
246,0.09293630289803366,0.9668874172185431,0.4347520277235243,0.8622222222222222
247,0.09120828994852029,0.9675496688741722,0.43723276774088543,0.8622222222222222
248,0.08985523002124868,0.9655629139072848,0.4455266316731771,0.8644444444444445
249,0.0885870090734441,0.9665194996320824,0.43564771864149304,0.8666666666666667
250,0.08600298647848975,0.9678440029433407,0.44698594835069444,0.8488888888888889
251,0.08891880352590083,0.9666666666666667,0.43050116644965275,0.8577777777777778
252,0.08982825991509152,0.9667402501839588,0.4470947943793403,0.8644444444444445
253,0.0869253976806461,0.9693892568064754,0.43457207573784723,0.8666666666666667
254,0.08925841600251075,0.9666666666666667,0.4334933471679687,0.8555555555555555
255,0.09029154717878352,0.9660779985283297,0.44394307454427084,0.8577777777777778
256,0.08371658156776007,0.9688741721854305,0.438440178765191,0.8688888888888889
257,0.08475378877192055,0.9686534216335541,0.4337472195095486,0.8622222222222222
258,0.08837685686775303,0.9676968359087564,0.42334726969401043,0.8666666666666667
259,0.08467402426612299,0.9685062545989699,0.4440263875325521,0.86
260,0.08875786540611778,0.9676968359087564,0.44672071668836805,0.8577777777777778
261,0.08664539497156543,0.9687270051508462,0.4455829874674479,0.8488888888888889
262,0.08450621042820002,0.9699779249448124,0.44301378038194444,0.86
263,0.08859181604111695,0.968064753495217,0.4415105862087674,0.8511111111111112
264,0.08547640359077145,0.9687270051508462,0.4326627604166667,0.8688888888888889
265,0.07879348738040882,0.9704930095658573,0.427396240234375,0.8666666666666667
266,0.08535626897748733,0.9678440029433407,0.44855367024739584,0.86
267,0.08500313495694933,0.9668874172185431,0.4415987481011285,0.8577777777777778
268,0.08982799156699836,0.9677704194260486,0.4566633097330729,0.8644444444444445
269,0.08662352656686542,0.9686534216335541,0.44705064561631946,0.86
270,0.08001550586018341,0.970345842531273,0.43547288682725693,0.8666666666666667
271,0.08142290262723337,0.9692420897718911,0.4482394748263889,0.8688888888888889
272,0.0842882733208191,0.9695364238410596,0.45260877821180556,0.86
273,0.08744117057525208,0.9676968359087564,0.4326943630642361,0.8711111111111111
274,0.07819026977898356,0.9699779249448124,0.4480777316623264,0.8644444444444445
275,0.08658082722038622,0.9685062545989699,0.4369720458984375,0.8622222222222222
276,0.0834204448506269,0.96747608535688,0.4388339233398437,0.86
277,0.08417763839845187,0.9691685062545989,0.44413099500868053,0.8555555555555555
278,0.07749542842637624,0.9694628403237675,0.44790242513020834,0.86
279,0.08104256832748762,0.9693156732891832,0.44485748291015625,0.86
280,0.08012631144744671,0.97093451066961,0.4396375189887153,0.8511111111111112
281,0.08032699399699701,0.9708609271523179,0.4616471693250868,0.8577777777777778
282,0.0811797177817911,0.9713760117733627,0.45140051947699655,0.8511111111111112
283,0.0855499233894264,0.9685798381162619,0.44624979654947916,0.8577777777777778
284,0.08680255628842655,0.9678440029433407,0.4695089721679688,0.8488888888888889
285,0.08083533117927287,0.9702722590139808,0.4541839599609375,0.86
286,0.08057584250297856,0.9707137601177336,0.4484206136067708,0.8644444444444445
287,0.07900113715592161,0.9699779249448124,0.45154039171006943,0.8733333333333333
288,0.07817467527410579,0.9722590139808683,0.457391594780816,0.86
289,0.07659156131253161,0.972111846946284,0.46365949842664933,0.86
290,0.07962690722512532,0.970345842531273,0.45002685546875,0.8644444444444445
291,0.07942168605599534,0.9711552612214864,0.4523982069227431,0.8711111111111111
292,0.07745675402059549,0.9704930095658573,0.46346476236979167,0.8555555555555555
293,0.07941245218688202,0.9713760117733627,0.4575234985351562,0.8666666666666667
294,0.07799541116901142,0.971523178807947,0.45851314968532986,0.8577777777777778
295,0.07772069907170871,0.9729948491537895,0.4627588907877604,0.8644444444444445
296,0.07510684997917888,0.9713760117733627,0.45827823215060765,0.8644444444444445
297,0.07464799326601232,0.9724797645327447,0.45777916802300345,0.8622222222222222
298,0.07982574025000432,0.9725533480500368,0.4565249294704861,0.8622222222222222
299,0.07423145218400766,0.9726269315673289,0.45101226806640626,0.8577777777777778
300,0.0738639873647795,0.9714495952906549,0.4434458414713542,0.8711111111111111
301,0.0765989375167072,0.9707137601177336,0.44277625189887154,0.8644444444444445
302,0.07433316621647064,0.9727005150846211,0.43712883843315975,0.8733333333333333
303,0.07988944765923214,0.9706401766004416,0.4366740926106771,0.8666666666666667
304,0.07340437501032972,0.9721854304635762,0.4451116604275174,0.8577777777777778
305,0.07626384092307073,0.9713760117733627,0.4444849650065104,0.8622222222222222
306,0.0724730780056244,0.9736571008094187,0.4246476576063368,0.8688888888888889
307,0.07404320655805911,0.9747608535688006,0.44337809244791665,0.8644444444444445
308,0.07351885550683522,0.9732891832229581,0.44687225341796877,0.8533333333333334
309,0.07483644127582609,0.9720382634289919,0.4429057820638021,0.86
310,0.07581253865784456,0.9723325974981604,0.43734490288628475,0.8666666666666667
311,0.07213188210684557,0.9738778513612951,0.4400478786892361,0.8622222222222222
312,0.07609184551449538,0.9727740986019132,0.446200934516059,0.86
313,0.07121767685464238,0.9740250183958793,0.4440622287326389,0.8644444444444445
314,0.0733510725457849,0.9728476821192052,0.4428668891059028,0.8755555555555555
315,0.07320623727648289,0.9727740986019132,0.44110107421875,0.8622222222222222
316,0.07195015655360387,0.9739514348785872,0.4405181884765625,0.8644444444444445
317,0.07032410886201725,0.9740986019131714,0.44222225613064237,0.8644444444444445
318,0.06987903446200316,0.9728476821192052,0.44931321885850695,0.8644444444444445
319,0.07228752680786223,0.9736571008094187,0.445381096733941,0.8644444444444445
320,0.07463394428895974,0.9728476821192052,0.448436041937934,0.8666666666666667
321,0.07390998969453498,0.9740250183958793,0.455560302734375,0.8666666666666667
322,0.06941240098741319,0.9757910228108904,0.43606808132595487,0.8666666666666667
323,0.06871292445482446,0.9752023546725533,0.4325749715169271,0.8577777777777778
324,0.06951856437722403,0.9745401030169242,0.4358018324110243,0.8755555555555555
325,0.07249514879418963,0.9754231052244298,0.45097686767578127,0.8644444444444445
326,0.07067645889068895,0.9753495217071376,0.43153611924913193,0.8688888888888889
327,0.07175415634144046,0.9735835172921266,0.44629984537760414,0.8688888888888889
328,0.06488063074017904,0.977336276674025,0.43414225260416667,0.8711111111111111
329,0.07012098086415362,0.9751287711552612,0.43760067409939235,0.8622222222222222
330,0.07202580404948276,0.9732891832229581,0.4462234836154514,0.8688888888888889
331,0.07197051844761773,0.973804267844003,0.4477381388346354,0.8688888888888889
332,0.07292993754652864,0.9728476821192052,0.432350836859809,0.8733333333333333
333,0.06583964198367222,0.9763796909492274,0.45597476535373266,0.8711111111111111
334,0.07047584763864456,0.9754966887417219,0.4462268744574653,0.8644444444444445
335,0.070613859961189,0.974466519499632,0.44295128716362847,0.8688888888888889
336,0.06630724358856897,0.974466519499632,0.4397575208875868,0.8688888888888889
337,0.07093386197458566,0.974466519499632,0.43665225558810766,0.8644444444444445
338,0.0670376885016233,0.9763061074319352,0.4316678195529514,0.8688888888888889
339,0.06598973221599924,0.9749816041206769,0.4528780110677083,0.8555555555555555
340,0.06630030246759883,0.976158940397351,0.43291527642144095,0.8711111111111111
341,0.07003212311936267,0.9749080206033849,0.4421487087673611,0.8688888888888889
342,0.06771812158266001,0.9750551876379691,0.4530558607313368,0.86
343,0.06519391029700362,0.9755702722590139,0.4225045776367187,0.8733333333333333
344,0.06822344602426245,0.9749080206033849,0.4376041666666667,0.86
345,0.06730072436918662,0.976158940397351,0.4290144178602431,0.8711111111111111
346,0.07142838035285955,0.973804267844003,0.44762813991970485,0.86
347,0.06850421784817076,0.9757174392935982,0.4432793172200521,0.8622222222222222
348,0.07060798016254125,0.9747608535688006,0.440482415093316,0.8688888888888889
349,0.06802403167208124,0.9752023546725533,0.44268934461805554,0.86
350,0.06922301572416528,0.9742457689477557,0.4456231689453125,0.8688888888888889
351,0.06589276480095803,0.9759381898454746,0.4404202609592014,0.8666666666666667
352,0.06316892274431309,0.9774098601913171,0.42911549886067707,0.8733333333333333
353,0.0646658077057536,0.9760117733627668,0.44471730550130206,0.8644444444444445
354,0.06712221085279632,0.9753495217071376,0.4219658067491319,0.8688888888888889
355,0.06997663288804168,0.9752023546725533,0.43035142686631944,0.8622222222222222
356,0.0645757320086863,0.9754966887417219,0.4223951890733507,0.8666666666666667
357,0.06878222254289258,0.9756438557763061,0.42220665825737846,0.8777777777777778
358,0.06282507536427075,0.9771155261221487,0.4450212944878472,0.8688888888888889
359,0.06471167642286019,0.9771155261221487,0.4453497992621528,0.86
360,0.06504339620942487,0.9757174392935982,0.44126244439019097,0.8622222222222222
361,0.0718490943038525,0.9737306843267108,0.4325520155164931,0.8688888888888889
362,0.06384028476156497,0.977924944812362,0.43883456759982636,0.8711111111111111
363,0.06342435055045717,0.9766004415011037,0.44412889268663197,0.86
364,0.06683023296970932,0.9766004415011037,0.44286417643229165,0.8622222222222222
365,0.06957351622816567,0.9746872700515085,0.44800760904947917,0.8711111111111111
366,0.06292851401042025,0.9757910228108904,0.4464077419704861,0.88
367,0.0653512462085446,0.9758646063281825,0.447947998046875,0.8733333333333333
368,0.06529318730211854,0.9756438557763061,0.44107330322265625,0.8755555555555555
369,0.062442551613555754,0.9770419426048566,0.43804114447699655,0.8777777777777778
370,0.061433965024744616,0.9778513612950699,0.43968505859375,0.8644444444444445
371,0.06366335438664474,0.9758646063281825,0.44246256510416665,0.88
372,0.06261303180978085,0.9768211920529801,0.45576975504557293,0.8711111111111111
373,0.06484308081396017,0.9748344370860927,0.4617137993706597,0.8688888888888889
374,0.06629843778519003,0.9758646063281825,0.44554846869574655,0.8688888888888889
375,0.0630898159159028,0.9776306107431936,0.4496158175998264,0.8622222222222222
