iter_count,d_loss,g_loss,d_loss_real,d_loss_fake,Real_score,Fake1_score,Fake2_score
59,1.757098913192749,0.4116155803203583,0.5673273205757141,1.1897716522216797,0.5795983672142029,0.675039529800415,0.6730479001998901
60,1.7515243291854858,0.4075397253036499,0.5664219856262207,1.1851023435592651,0.5796753168106079,0.6742330193519592,0.6751205921173096
61,1.7478752136230469,0.40674450993537903,0.5593797564506531,1.188495397567749,0.5832268595695496,0.6758191585540771,0.67588210105896
62,1.7597841024398804,0.40936699509620667,0.5669904947280884,1.192793607711792,0.5796468257904053,0.6766805648803711,0.6744984984397888
63,1.7565398216247559,0.4036531150341034,0.5612984895706177,1.1952413320541382,0.581831157207489,0.6766522526741028,0.67786705493927
64,1.752158761024475,0.40035220980644226,0.5605189800262451,1.19163978099823,0.5827730298042297,0.6763373613357544,0.6795293688774109
65,1.7671475410461426,0.40027880668640137,0.557653546333313,1.2094939947128296,0.5843002200126648,0.6820216178894043,0.6799922585487366
66,1.7516018152236938,0.39803749322891235,0.5547052621841431,1.1968965530395508,0.5859099626541138,0.6782170534133911,0.6810786724090576
67,1.7653748989105225,0.40182268619537354,0.5558561086654663,1.2095187902450562,0.5851442813873291,0.6816107034683228,0.6788156032562256
68,1.7661807537078857,0.40451061725616455,0.5515151619911194,1.2146656513214111,0.5870357155799866,0.6826441287994385,0.6773948669433594
69,1.7494826316833496,0.400590717792511,0.5529715418815613,1.1965110301971436,0.5876504182815552,0.6787781119346619,0.6802703142166138
70,1.7701566219329834,0.39517942070961,0.5460739731788635,1.224082589149475,0.5906944274902344,0.6858273148536682,0.6829264760017395
71,1.7733197212219238,0.3944980800151825,0.5494382381439209,1.223881483078003,0.5882115960121155,0.6860649585723877,0.6833990216255188
72,1.772993803024292,0.3913515508174896,0.545910656452179,1.2270830869674683,0.5910166501998901,0.6865573525428772,0.6852167844772339
73,1.7679495811462402,0.39541536569595337,0.5455731749534607,1.2223763465881348,0.5903335213661194,0.6865713000297546,0.6831355690956116
74,1.7656688690185547,0.39266809821128845,0.543209433555603,1.2224594354629517,0.5917143821716309,0.6857182383537292,0.6851344704627991
75,1.776275873184204,0.3926337957382202,0.5427193641662598,1.2335565090179443,0.5925360918045044,0.6878796219825745,0.6846870183944702
76,1.761234998703003,0.3945809304714203,0.5427716374397278,1.2184633016586304,0.593040406703949,0.6842811107635498,0.6835892200469971
77,1.7773449420928955,0.39589154720306396,0.5427088141441345,1.2346361875534058,0.5924704074859619,0.689696729183197,0.6831454038619995
78,1.7691919803619385,0.390433132648468,0.5350423455238342,1.234149694442749,0.5960858464241028,0.6880043148994446,0.6860496401786804
79,1.7794697284698486,0.3820086717605591,0.5394836068153381,1.2399860620498657,0.5937735438346863,0.6909793615341187,0.6913363337516785
80,1.7634668350219727,0.3879663348197937,0.5297349095344543,1.233731985092163,0.5988933444023132,0.6895617246627808,0.6877216696739197
81,1.7611947059631348,0.3950379490852356,0.5309153199195862,1.2302794456481934,0.5986006855964661,0.6885409951210022,0.6830926537513733
82,1.7520983219146729,0.3858204185962677,0.5306210517883301,1.2214772701263428,0.5986126065254211,0.6854279637336731,0.6892330646514893
83,1.7739934921264648,0.3858951926231384,0.5326666235923767,1.2413268089294434,0.5979411005973816,0.6905557513237,0.6882765293121338
84,1.7680516242980957,0.384257972240448,0.5285378694534302,1.2395137548446655,0.6002631187438965,0.6916118860244751,0.6897239685058594
85,1.757650375366211,0.3860580623149872,0.5279055237770081,1.2297449111938477,0.6004595160484314,0.6884223222732544,0.6889734864234924
86,1.762146234512329,0.3814522325992584,0.5260778069496155,1.2360683679580688,0.601147472858429,0.689499020576477,0.6920039653778076
87,1.7629796266555786,0.38493651151657104,0.5243042707443237,1.2386753559112549,0.6018537878990173,0.6904659271240234,0.689782977104187
88,1.756333589553833,0.3885641098022461,0.5228098630905151,1.2335237264633179,0.6032264828681946,0.6892741918563843,0.6873394250869751
89,1.7529423236846924,0.3899442255496979,0.5211078524589539,1.2318345308303833,0.6044543385505676,0.6886268258094788,0.6870158314704895
90,1.7557672262191772,0.38234612345695496,0.5193221569061279,1.2364450693130493,0.6047686338424683,0.6906744837760925,0.6909021735191345
91,1.7585124969482422,0.39055418968200684,0.5186285376548767,1.2398840188980103,0.6054683327674866,0.6905961036682129,0.686822235584259
92,1.7477693557739258,0.3878764510154724,0.5197873711585999,1.2279820442199707,0.6051000952720642,0.6882771253585815,0.687585711479187
93,1.7488162517547607,0.38687121868133545,0.5176698565483093,1.2311463356018066,0.6061053276062012,0.6888262033462524,0.6878867149353027
94,1.7571723461151123,0.3872312307357788,0.5134612917900085,1.2437111139297485,0.6090637445449829,0.6917420029640198,0.688321590423584
95,1.7536661624908447,0.3871731460094452,0.5129883885383606,1.2406777143478394,0.6088955402374268,0.6917340755462646,0.6879492402076721
96,1.7413692474365234,0.39130762219429016,0.515726625919342,1.2256426811218262,0.6076171398162842,0.6872733235359192,0.6854071021080017
97,1.731654405593872,0.3820458948612213,0.5079536437988281,1.223700761795044,0.6116217374801636,0.6866145730018616,0.6914731860160828
98,1.740501046180725,0.3883356750011444,0.508088231086731,1.2324128150939941,0.6111798286437988,0.689677894115448,0.6872248649597168
99,1.746097207069397,0.3843960464000702,0.5064584016799927,1.2396388053894043,0.6123637557029724,0.6911507248878479,0.690074622631073
100,1.7341337203979492,0.38791459798812866,0.5041350722312927,1.2299985885620117,0.6135374903678894,0.6885762214660645,0.6873176097869873
101,1.7314693927764893,0.38445165753364563,0.5047730803489685,1.2266963720321655,0.613486647605896,0.6867738962173462,0.6899987459182739
102,1.7330939769744873,0.3847942054271698,0.5034787654876709,1.2296152114868164,0.6136866807937622,0.6880850791931152,0.68917316198349
103,1.7320184707641602,0.383916437625885,0.5004704594612122,1.2315479516983032,0.6156044602394104,0.6890971064567566,0.6898263096809387
104,1.7244539260864258,0.39101290702819824,0.49930161237716675,1.2251523733139038,0.616950511932373,0.6877384185791016,0.6852431297302246
105,1.7347590923309326,0.38426902890205383,0.5001210570335388,1.2346380949020386,0.6162109971046448,0.6894841194152832,0.6899924278259277
106,1.7359540462493896,0.38914522528648376,0.4990406334400177,1.2369134426116943,0.6168203949928284,0.6895037889480591,0.686791181564331
107,1.727452278137207,0.3877212703227997,0.5003774762153625,1.2270748615264893,0.6162930130958557,0.687626838684082,0.6871684193611145
108,1.7344334125518799,0.39169538021087646,0.4940735101699829,1.240359902381897,0.6195724010467529,0.6924762725830078,0.684927225112915
109,1.7164204120635986,0.3877566158771515,0.4954669773578644,1.2209534645080566,0.6187565922737122,0.6868062615394592,0.6872127056121826
110,1.7330735921859741,0.39095237851142883,0.4974651038646698,1.235608458518982,0.6183251142501831,0.6901399493217468,0.6853156089782715
111,1.718211054801941,0.3959560692310333,0.4907607138156891,1.2274503707885742,0.6215002536773682,0.6883732676506042,0.6822904348373413
112,1.7225430011749268,0.393745094537735,0.4906501770019531,1.2318928241729736,0.6213920712471008,0.690041720867157,0.6838043928146362
113,1.7207396030426025,0.396689772605896,0.49271243810653687,1.2280272245407104,0.6210139989852905,0.687786340713501,0.6816269755363464
114,1.726082682609558,0.38856321573257446,0.4900451898574829,1.2360374927520752,0.6220046877861023,0.690267026424408,0.6867642998695374
115,1.7180215120315552,0.39416685700416565,0.49158647656440735,1.2264350652694702,0.6215912699699402,0.6877365112304688,0.6837292909622192
116,1.7089602947235107,0.3941098749637604,0.48801225423812866,1.2209479808807373,0.6226595640182495,0.6859226226806641,0.6825481653213501
117,1.7174286842346191,0.39500752091407776,0.48756834864616394,1.2298603057861328,0.6234949231147766,0.6887825727462769,0.6826756596565247
118,1.7092159986495972,0.3980993926525116,0.4877904951572418,1.2214255332946777,0.623241662979126,0.68670254945755,0.6804789304733276
119,1.7031092643737793,0.40146735310554504,0.48711350560188293,1.2159957885742188,0.6235839128494263,0.6859408617019653,0.6790839433670044
120,1.7099885940551758,0.38749876618385315,0.4826444983482361,1.227344036102295,0.6261739134788513,0.6890843510627747,0.6877957582473755
121,1.7078838348388672,0.39210179448127747,0.48318856954574585,1.2246953248977661,0.6254912614822388,0.6870366334915161,0.6845999360084534
122,1.6999696493148804,0.39295050501823425,0.48083654046058655,1.2191331386566162,0.6273709535598755,0.6847739219665527,0.6835744976997375
123,1.6824125051498413,0.39416372776031494,0.4790855646133423,1.203326940536499,0.6278010606765747,0.6808393001556396,0.6832407712936401
124,1.6904501914978027,0.3949809670448303,0.4799967110157013,1.2104535102844238,0.6280665397644043,0.683514416217804,0.6828499436378479
125,1.6819795370101929,0.3951927125453949,0.4806922376155853,1.2012872695922852,0.6277166604995728,0.6805514097213745,0.6820098757743835
126,1.6845746040344238,0.3936331570148468,0.4734839200973511,1.2110906839370728,0.6312981843948364,0.6833966374397278,0.6830852031707764
127,1.6801961660385132,0.39640122652053833,0.4779893159866333,1.2022068500518799,0.6288394927978516,0.6801589727401733,0.6814372539520264
128,1.6900317668914795,0.3965636193752289,0.4772433340549469,1.212788462638855,0.6296659708023071,0.6840246319770813,0.6818392276763916
129,1.6767990589141846,0.3959515690803528,0.4745035469532013,1.2022955417633057,0.6313433647155762,0.6816064119338989,0.6815026998519897
130,1.6665838956832886,0.4031260907649994,0.4708227813243866,1.1957610845565796,0.6330105662345886,0.6785799860954285,0.6778290867805481
131,1.6831213235855103,0.398058146238327,0.47368526458740234,1.209436058998108,0.631386399269104,0.6828581094741821,0.6803345084190369
132,1.6510841846466064,0.3977784514427185,0.4712725579738617,1.1798115968704224,0.6331931948661804,0.6748326420783997,0.6808075308799744
133,1.6613558530807495,0.40304356813430786,0.4696132242679596,1.1917426586151123,0.6336929202079773,0.6774475574493408,0.6771050691604614
134,1.6716384887695312,0.40248551964759827,0.47049057483673096,1.2011479139328003,0.6335127949714661,0.6805531978607178,0.6780201196670532
135,1.6743487119674683,0.3934670388698578,0.47325000166893005,1.2010986804962158,0.6318443417549133,0.6816628575325012,0.6829862594604492
136,1.6595332622528076,0.3988904654979706,0.46750205755233765,1.1920311450958252,0.6350939273834229,0.6783220171928406,0.679625391960144
137,1.6674351692199707,0.4018056392669678,0.4673483073711395,1.2000868320465088,0.6351785659790039,0.6805527806282043,0.678010880947113
138,1.658393383026123,0.40665918588638306,0.4680263102054596,1.1903671026229858,0.6343191862106323,0.6773993968963623,0.6749456524848938
139,1.6555112600326538,0.40636977553367615,0.46688246726989746,1.1886287927627563,0.6355298161506653,0.6776034235954285,0.6754031777381897
140,1.6499295234680176,0.4010721445083618,0.4667409360408783,1.183188557624817,0.6354122161865234,0.67633056640625,0.6784374117851257
141,1.6466753482818604,0.4057142436504364,0.4642379879951477,1.1824374198913574,0.6368445754051208,0.6751482486724854,0.6755360960960388
142,1.63245689868927,0.41259559988975525,0.46351850032806396,1.168938398361206,0.6371636986732483,0.671276867389679,0.6706696152687073
143,1.6449624300003052,0.40709808468818665,0.4624210298061371,1.1825413703918457,0.638383150100708,0.6751211881637573,0.6747968792915344
144,1.647700309753418,0.40654876828193665,0.46087586879730225,1.1868244409561157,0.6391739845275879,0.6773240566253662,0.6748157739639282
145,1.650511622428894,0.4043916165828705,0.46308383345603943,1.1874277591705322,0.6377980709075928,0.6770532727241516,0.6760591864585876
146,1.6338404417037964,0.40812915563583374,0.4565246105194092,1.1773158311843872,0.6418676376342773,0.6741634607315063,0.6737573742866516
147,1.6471130847930908,0.40487995743751526,0.4566790759563446,1.1904339790344238,0.6417877078056335,0.6771337389945984,0.6761308908462524
148,1.6391851902008057,0.4103774428367615,0.4567008912563324,1.1824842691421509,0.6415868997573853,0.6762991547584534,0.6723840832710266
149,1.623354196548462,0.4091367721557617,0.4572626054286957,1.1660915613174438,0.6413540244102478,0.670660138130188,0.6735578775405884
150,1.62689208984375,0.40885457396507263,0.4519163966178894,1.1749757528305054,0.6442697644233704,0.674022912979126,0.6733420491218567
151,1.629943609237671,0.41290315985679626,0.45431458950042725,1.1756290197372437,0.6428101062774658,0.6734835505485535,0.670477569103241
152,1.6158212423324585,0.4115060269832611,0.45443475246429443,1.161386489868164,0.6432280540466309,0.6685194969177246,0.6712402701377869
153,1.629271388053894,0.41918301582336426,0.45649123191833496,1.172780156135559,0.6417257785797119,0.6726259589195251,0.6670991778373718
154,1.6216366291046143,0.4193972945213318,0.45328059792518616,1.1683560609817505,0.6437772512435913,0.672115683555603,0.6670175194740295
155,1.6110491752624512,0.4154660999774933,0.4496021568775177,1.1614470481872559,0.6458813548088074,0.6689745187759399,0.6689105033874512
156,1.6207338571548462,0.4203762710094452,0.45036447048187256,1.1703693866729736,0.6454130411148071,0.6719247698783875,0.665755569934845
157,1.607486605644226,0.4233695864677429,0.4481825828552246,1.1593040227890015,0.6471937298774719,0.6683173775672913,0.6638196706771851
158,1.6209630966186523,0.4218970537185669,0.44793200492858887,1.1730310916900635,0.6473777890205383,0.672290027141571,0.6652235388755798
159,1.6238312721252441,0.41526857018470764,0.44900888204574585,1.1748223304748535,0.6460047960281372,0.6729183793067932,0.6691263318061829
160,1.6065714359283447,0.41833993792533875,0.44669264554977417,1.1598787307739258,0.6474002599716187,0.6687432527542114,0.6675593852996826
161,1.601402997970581,0.4215065538883209,0.44518807530403137,1.156214952468872,0.6488977074623108,0.6674001812934875,0.6651107668876648
162,1.605417013168335,0.41633179783821106,0.44500917196273804,1.1604079008102417,0.6486780047416687,0.6689262390136719,0.6680161952972412
163,1.600602149963379,0.42459073662757874,0.44459307193756104,1.1560090780258179,0.6487253308296204,0.6674773097038269,0.663732647895813
164,1.5969823598861694,0.42477649450302124,0.4445085823535919,1.1524738073349,0.6487821340560913,0.6672413349151611,0.6632710695266724
165,1.5929615497589111,0.4224945306777954,0.4431301951408386,1.1498312950134277,0.6497914791107178,0.6656098961830139,0.6643744111061096
166,1.5953152179718018,0.42022013664245605,0.4419211447238922,1.153394103050232,0.6507998108863831,0.6671932935714722,0.6654677987098694
167,1.5923093557357788,0.4245564341545105,0.4458656311035156,1.1464437246322632,0.6481291055679321,0.6653715968132019,0.663462221622467
168,1.578633189201355,0.42385175824165344,0.44397255778312683,1.1346606016159058,0.6495649218559265,0.6608750820159912,0.6632966995239258
169,1.5898237228393555,0.42582187056541443,0.4420687258243561,1.1477550268173218,0.6504295468330383,0.6644660830497742,0.662972092628479
170,1.5854249000549316,0.4284501373767853,0.43995165824890137,1.1454732418060303,0.6519768834114075,0.6650762557983398,0.6611775755882263
171,1.5830109119415283,0.42670315504074097,0.439928263425827,1.143082618713379,0.6523433923721313,0.6635532379150391,0.6617717742919922
172,1.5747230052947998,0.4250083863735199,0.43999534845352173,1.1347275972366333,0.6516392827033997,0.6613326668739319,0.6630365252494812
173,1.562166690826416,0.4320512115955353,0.43397217988967896,1.1281944513320923,0.6553946137428284,0.6586534380912781,0.6581788063049316
174,1.5788425207138062,0.43007344007492065,0.43575409054756165,1.143088459968567,0.6543990969657898,0.6638253927230835,0.6597007513046265
175,1.5775392055511475,0.42904189229011536,0.44073042273521423,1.1368087530136108,0.6507045030593872,0.6614776253700256,0.6606253385543823
176,1.5612514019012451,0.42694398760795593,0.43580374121665955,1.1254476308822632,0.6541587710380554,0.6582409143447876,0.6616448760032654
177,1.5629150867462158,0.43363869190216064,0.4350031018257141,1.1279120445251465,0.6553230881690979,0.6584670543670654,0.6574533581733704
178,1.5703151226043701,0.43100181221961975,0.4331103265285492,1.1372047662734985,0.6558287143707275,0.6621824502944946,0.659773051738739
179,1.5741639137268066,0.42985233664512634,0.4347705543041229,1.1393933296203613,0.655332624912262,0.6630774736404419,0.6599591374397278
180,1.5639463663101196,0.4299258887767792,0.4336252510547638,1.1303211450576782,0.6557149291038513,0.6597813367843628,0.6599364280700684
181,1.5703428983688354,0.43688514828681946,0.4357222616672516,1.1346206665039062,0.6541567444801331,0.6615113019943237,0.6554235816001892
182,1.5685142278671265,0.43032926321029663,0.4310248792171478,1.1374893188476562,0.6569356918334961,0.6615561246871948,0.6595601439476013
183,1.555241584777832,0.43766289949417114,0.4293455481529236,1.1258959770202637,0.6584981679916382,0.6593590974807739,0.6543848514556885
184,1.540285587310791,0.4383840560913086,0.4289231300354004,1.1113624572753906,0.6582611799240112,0.6534892916679382,0.6545411944389343
185,1.5636253356933594,0.43324002623558044,0.43212059140205383,1.131504774093628,0.6568474769592285,0.660899817943573,0.6575843691825867
186,1.5517261028289795,0.43490341305732727,0.42607444524765015,1.1256517171859741,0.6601465344429016,0.6582189798355103,0.6570325493812561
187,1.5416076183319092,0.4360646605491638,0.42701882123947144,1.114588737487793,0.6593257188796997,0.6541368365287781,0.6560004353523254
188,1.5451254844665527,0.43603086471557617,0.4295783042907715,1.1155471801757812,0.6583986282348633,0.6549715995788574,0.6562537550926208
189,1.5449864864349365,0.43787240982055664,0.4267427921295166,1.11824369430542,0.6600274443626404,0.656001627445221,0.6545922160148621
190,1.5578994750976562,0.43291571736335754,0.4279506802558899,1.1299488544464111,0.658741295337677,0.6598209142684937,0.6583052277565002
191,1.5332719087600708,0.4432225823402405,0.42484524846076965,1.1084266901016235,0.6609978675842285,0.652620792388916,0.651893138885498
192,1.544851303100586,0.439690500497818,0.42618897557258606,1.1186623573303223,0.6604280471801758,0.6559625864028931,0.6535094380378723
193,1.552138090133667,0.43905922770500183,0.4251297116279602,1.127008318901062,0.6613554954528809,0.6582146286964417,0.6543682217597961
194,1.539146900177002,0.43761730194091797,0.423583447933197,1.1155635118484497,0.6617294549942017,0.6544851064682007,0.6548193097114563
195,1.5370906591415405,0.4460408091545105,0.41969895362854004,1.1173917055130005,0.664113461971283,0.6550643444061279,0.6495943665504456
196,1.5322285890579224,0.4409744441509247,0.4251804053783417,1.1070481538772583,0.6605513095855713,0.6533740758895874,0.6527650356292725
197,1.5323419570922852,0.44347596168518066,0.4179656505584717,1.1143763065338135,0.66514652967453,0.654856264591217,0.6511233448982239
198,1.5338573455810547,0.44374385476112366,0.4208497703075409,1.1130075454711914,0.6636444330215454,0.6546927094459534,0.6513248085975647
199,1.5274604558944702,0.4399426579475403,0.41773152351379395,1.1097289323806763,0.6657138466835022,0.6539056897163391,0.6536104083061218
200,1.5320085287094116,0.43947964906692505,0.4175456464290619,1.1144628524780273,0.6652851104736328,0.6542214751243591,0.6533699035644531
201,1.517232060432434,0.43753376603126526,0.4225526750087738,1.094679355621338,0.662702739238739,0.6488242149353027,0.6548701524734497
202,1.5212846994400024,0.4432516098022461,0.41955694556236267,1.1017277240753174,0.6644805073738098,0.6506050825119019,0.6513014435768127
203,1.5236009359359741,0.4480908513069153,0.41830170154571533,1.1052992343902588,0.6651732325553894,0.6513559222221375,0.6479355692863464
204,1.5224854946136475,0.4376285672187805,0.41638094186782837,1.1061044931411743,0.6662012338638306,0.6534668207168579,0.654323160648346
205,1.5168393850326538,0.44884395599365234,0.41340115666389465,1.1034382581710815,0.6684769988059998,0.6514692902565002,0.6480621695518494
206,1.5134541988372803,0.44440776109695435,0.41465771198272705,1.0987964868545532,0.6674992442131042,0.6491214632987976,0.6503809690475464
207,1.5141626596450806,0.445673406124115,0.4135379493236542,1.100624680519104,0.6681486964225769,0.6504908800125122,0.6496883034706116
208,1.5177888870239258,0.45131680369377136,0.4162183403968811,1.1015704870224,0.6661506295204163,0.6508695483207703,0.6463600993156433
209,1.5225424766540527,0.44108062982559204,0.41377270221710205,1.1087697744369507,0.6681219935417175,0.6524303555488586,0.6528351902961731
210,1.5132697820663452,0.4469775855541229,0.4154258072376251,1.0978440046310425,0.6672250628471375,0.6505874991416931,0.6489290595054626
211,1.5214027166366577,0.4417979419231415,0.41432109475135803,1.107081651687622,0.667898416519165,0.6534351706504822,0.6518751382827759
212,1.508368730545044,0.4517011344432831,0.4122695028781891,1.0960992574691772,0.668637216091156,0.6499873399734497,0.6462576985359192
213,1.5087882280349731,0.44544079899787903,0.41307464241981506,1.0957136154174805,0.6683921813964844,0.6489959955215454,0.6500980257987976
214,1.5190067291259766,0.44844648241996765,0.4094856083393097,1.1095211505889893,0.6706762313842773,0.6532031893730164,0.647485613822937
215,1.503013253211975,0.4509141445159912,0.41183456778526306,1.0911786556243896,0.6693148016929626,0.6481242775917053,0.6462068557739258
216,1.4993553161621094,0.44569751620292664,0.40732747316360474,1.0920279026031494,0.6724402904510498,0.6473062634468079,0.6490570306777954
